parent_chembl_id,parent_name,parent_smiles,fragment_smiles,fragment_clean,n_atoms
CHEMBL1200805,DILTIAZEM MALATE,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,[5*]N(C)C,[H]N(C)C,3
CHEMBL1200805,DILTIAZEM MALATE,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.O=C(O)CC(O)C(=O)O,[4*]CCN1C(=O)[C@H]([15*])[C@H]([13*])Sc2ccccc21,[H]CCN1C(=O)[C@H]([H])[C@H]([H])Sc2ccccc21,14
CHEMBL1200806,NAPROXEN SODIUM,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],[16*]c1ccc2cc([16*])ccc2c1,[H]c1ccc2cc([H])ccc2c1,10
CHEMBL1200806,NAPROXEN SODIUM,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1.[Na+],[8*][C@H](C)C(=O)[O-],[H][C@H](C)C(=O)[O-],5
CHEMBL1200807,NORELGESTROMIN,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,[15*][C@]12CC[C@H]3[C@@H](CCC4=C/C(=N/O)CC[C@@H]43)[C@@H]1CC[C@@]2(O)C#C,[H][C@]12CC[C@H]3[C@@H](CCC4=C/C(=N/O)CC[C@@H]43)[C@@H]1CC[C@@]2(O)C#C,22
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,[16*]c1ccc(Cl)cc1,[H]c1ccc(Cl)cc1,7
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,[9*]n1nc([14*])c2ccccc2c1=O,[H]n1nc([H])c2ccccc2c1=O,11
CHEMBL1200809,AZELASTINE HYDROCHLORIDE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1.Cl,[15*]C1CCCN(C)CC1,[H]C1CCCN(C)CC1,8
CHEMBL1200810,DOXERCALCIFEROL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,[7*]C1CCC[C@]2(C)[C@@H]([15*])CC[C@@H]12,[H]C1CCC[C@]2(C)[C@@H]([H])CC[C@@H]12,10
CHEMBL1200810,DOXERCALCIFEROL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,[7*]C[C@H]([8*])C,[H]C[C@H]([H])C,3
CHEMBL1200810,DOXERCALCIFEROL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,[7*]C[C@H](C)C(C)C,[H]C[C@H](C)C(C)C,6
CHEMBL1200810,DOXERCALCIFEROL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,[7*]C1C[C@@H](O)C[C@H](O)C1=C,[H]C1C[C@@H](O)C[C@H](O)C1=C,9
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,[1*]C(=O)CCC,[H]C(=O)CCC,5
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,[4*]CC(O)C[4*],[H]CC(O)C[H],4
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,[4*]C(C)C,[H]C(C)C,3
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,[6*]C(C)=O,[H]C(C)=O,3
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL1200814,ACETAZOLAMIDE SODIUM,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],[1*]C(C)=O,[H]C(C)=O,3
CHEMBL1200814,ACETAZOLAMIDE SODIUM,CC(=O)Nc1nnc(S([NH-])(=O)=O)s1.[Na+],[14*]c1nnc(S([NH-])(=O)=O)s1,[H]c1nnc(S([NH-])(=O)=O)s1,9
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[5*]N(C)C,[H]N(C)C,3
CHEMBL1200817,LEVOMETHADYL ACETATE HYDROCHLORIDE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[4*][C@@H](C)CC([8*])([8*])[C@@H]([4*])CC,[H][C@@H](C)CC([H])([H])[C@@H]([H])CC,7
CHEMBL1200819,ARTICAINE HYDROCHLORIDE,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,[1*]C(=O)C([4*])C,[H]C(=O)C([H])C,4
CHEMBL1200819,ARTICAINE HYDROCHLORIDE,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,[14*]c1scc(C)c1[16*],[H]c1scc(C)c1[H],6
CHEMBL1200819,ARTICAINE HYDROCHLORIDE,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC.Cl,[4*]CCC,[H]CCC,3
CHEMBL1200820,PIPERACILLIN SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],[1*]C(=O)[C@H]([4*])[8*],[H]C(=O)[C@H]([H])[H],3
CHEMBL1200820,PIPERACILLIN SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200820,PIPERACILLIN SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],[13*][C@@H]1N2C(=O)[C@@H]([15*])[C@H]2SC1(C)C,[H][C@@H]1N2C(=O)[C@@H]([H])[C@H]2SC1(C)C,10
CHEMBL1200820,PIPERACILLIN SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],[10*]N1CCN([10*])C(=O)C1=O,[H]N1CCN([H])C(=O)C1=O,8
CHEMBL1200820,PIPERACILLIN SODIUM,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+],[6*]C(=O)[O-],[H]C(=O)[O-],3
CHEMBL1200821,PROPYLIODONE,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,[9*]n1cc(I)c(=O)c(I)c1,[H]n1cc(I)c(=O)c(I)c1,9
CHEMBL1200821,PROPYLIODONE,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,[4*]CCC,[H]CCC,3
CHEMBL1200821,PROPYLIODONE,CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,[1*]C(=O)C[8*],[H]C(=O)C[H],3
CHEMBL1200822,FLECAINIDE ACETATE,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,[4*]CC(F)(F)F,[H]CC(F)(F)F,5
CHEMBL1200822,FLECAINIDE ACETATE,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL1200822,FLECAINIDE ACETATE,CC(=O)O.O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,[13*]C1CCCCN1,[H]C1CCCCN1,6
CHEMBL1200825,METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200825,METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[5*]N(C)C,[H]N(C)C,3
CHEMBL1200825,METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,[4*]C(C)CC([8*])([8*])C(=O)CC,[H]C(C)CC([H])([H])C(=O)CC,8
CHEMBL1200826,LITHIUM CARBONATE,O=C([O-])[O-].[Li+].[Li+],O=C([O-])[O-].[Li+].[Li+],O=C([O-])[O-].[Li+].[Li+],6
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,[15*]C1CCCC1,[H]C1CCCC1,5
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,[5*]N1CCCCC1,[H]N1CCCCC1,6
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200828,CYCRIMINE HYDROCHLORIDE,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCC1,[4*]CCC([8*])([8*])O,[H]CCC([H])([H])O,4
CHEMBL1200829,GLUCONOLACTONE,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,[13*][C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,[H][C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O,10
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,[1*]C(=O)[C@@H]([4*])C,[H]C(=O)[C@@H]([H])C,4
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,[1*]C(=O)[C@@H]([4*])CC[8*],[H]C(=O)[C@@H]([H])CC[H],5
CHEMBL1200831,SPIRAPRIL HYDROCHLORIDE,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2.Cl,[5*]N1CC2(C[C@H]1[13*])SCCS2,[H]N1CC2(C[C@H]1[H])SCCS2,9
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,[16*]c1cccc2ccccc12,[H]c1cccc2ccccc12,10
CHEMBL1200832,TERBINAFINE HYDROCHLORIDE,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12.Cl,[7*]CC#CC(C)(C)C,[H]CC#CC(C)(C)C,7
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,[1*]C(=O)C(C)(C)C,[H]C(=O)C(C)(C)C,6
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1.Cl,[4*]CC([8*])O,[H]CC([H])O,3
CHEMBL1200836,OXICONAZOLE NITRATE,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,[16*]c1ccc(Cl)cc1Cl,[H]c1ccc(Cl)cc1Cl,8
CHEMBL1200836,OXICONAZOLE NITRATE,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,[9*]n1ccnc1,[H]n1ccnc1,5
CHEMBL1200836,OXICONAZOLE NITRATE,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1.O=[N+]([O-])O,[3*]O/N=C(\C[8*])c1ccc(Cl)cc1Cl,[H]O/N=C(\C[H])c1ccc(Cl)cc1Cl,12
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,[15*]C1CC1,[H]C1CC1,3
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,[4*]CC(O)C[4*],[H]CC(O)C[H],4
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,CC(C)NC[C@H](O)COc1ccc(CCOCC2CC2)cc1.Cl,[4*]C(C)C,[H]C(C)C,3
CHEMBL1200839,DIATRIZOATE MEGLUMINE,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL1200839,DIATRIZOATE MEGLUMINE,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[16*]c1c(I)c([16*])c(I)c([16*])c1I,[H]c1c(I)c([H])c(I)c([H])c1I,9
CHEMBL1200839,DIATRIZOATE MEGLUMINE,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL1200841,PROCAINE HYDROCHLORIDE,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,[16*]c1ccc(N)cc1,[H]c1ccc(N)cc1,7
CHEMBL1200843,METHYLERGONOVINE MALEATE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,[4*][C@@H](CC)CO,[H][C@@H](CC)CO,5
CHEMBL1200843,METHYLERGONOVINE MALEATE,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1.O=C(O)/C=C\C(=O)O,[15*][C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,[H][C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,17
CHEMBL1200845,HALCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,[13*][C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,[H][C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,27
CHEMBL1200845,HALCINONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,[6*]C(=O)CCl,[H]C(=O)CCl,4
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[1*]C(=O)CCCCC,[H]C(=O)CCCCC,7
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[15*]C1([15*])CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[H]C1([H])CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,20
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[4*][C@]1([15*])CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[H][C@]1([H])CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,20
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,[6*]C(C)=O,[H]C(C)=O,3
CHEMBL1200850,GANCICLOVIR SODIUM,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],[9*]n1cnc2c([O-])nc(N)nc21,[H]n1cnc2c([O-])nc(N)nc21,11
CHEMBL1200850,GANCICLOVIR SODIUM,Nc1nc([O-])c2ncn(COC(CO)CO)c2n1.[Na+],[4*]C(CO)CO,[H]C(CO)CO,5
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],[1*]C(=O)C([8*])O,[H]C(=O)C([H])O,4
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],[15*][C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,[H][C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,10
CHEMBL1200851,HOMATROPINE METHYLBROMIDE,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2.[Br-],[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200852,PENICILLIN V POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL1200852,PENICILLIN V POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],[13*][C@@H]1N2C(=O)[C@@H]([15*])[C@H]2SC1(C)C,[H][C@@H]1N2C(=O)[C@@H]([H])[C@H]2SC1(C)C,10
CHEMBL1200852,PENICILLIN V POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],[1*]C(=O)C[4*],[H]C(=O)C[H],3
CHEMBL1200852,PENICILLIN V POTASSIUM,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-].[K+],[6*]C(=O)[O-],[H]C(=O)[O-],3
CHEMBL1200853,DYDROGESTERONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,[15*][C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,[H][C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,20
CHEMBL1200853,DYDROGESTERONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,[6*]C(C)=O,[H]C(C)=O,3
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[8*]C(F)(F)F,[H]C(F)(F)F,4
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[4*]CCC[4*],[H]CCC[H],3
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[1*]C(=O)CCCCCCCCC,[H]C(=O)CCCCCCCCC,11
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[5*]N1c2ccccc2Sc2ccc([16*])cc21,[H]N1c2ccccc2Sc2ccc([H])cc21,14
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
CHEMBL1200855,TICARCILLIN DISODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],[13*][C@@H]1N2C(=O)[C@@H]([15*])[C@H]2SC1(C)C,[H][C@@H]1N2C(=O)[C@@H]([H])[C@H]2SC1(C)C,10
CHEMBL1200855,TICARCILLIN DISODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],[16*]c1ccsc1,[H]c1ccsc1,5
CHEMBL1200855,TICARCILLIN DISODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],[6*]C(=O)[O-],[H]C(=O)[O-],3
CHEMBL1200855,TICARCILLIN DISODIUM,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-].[Na+].[Na+],[1*]C(=O)[C@@H]([8*])C(=O)[O-],[H]C(=O)[C@@H]([H])C(=O)[O-],6
CHEMBL1200859,ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL1200859,ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],[16*]c1cc(S(=O)(=O)[O-])ccc1S(=O)(=O)[O-],[H]c1cc(S(=O)(=O)[O-])ccc1S(=O)(=O)[O-],14
CHEMBL1200859,ISOSULFAN BLUE,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1.[Na+],[7*]C1C=CC(=[N+](CC)CC)C=C1,[H]C1C=CC(=[N+](CC)CC)C=C1,11
CHEMBL1200862,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,[16*]c1ccc(O)cc1,[H]c1ccc(O)cc1,7
CHEMBL1200862,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,[8*]C[C@](C)(N)C(=O)O,[H]C[C@](C)(N)C(=O)O,7
CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,[4*]CCCl,[H]CCCl,3
CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,[8*]C[C@H](N)C(=O)O,[H]C[C@H](N)C(=O)O,6
CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Cl.N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL1200865,LOTEPREDNOL ETABONATE,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[3*]OCCl,[H]OCCl,3
CHEMBL1200865,LOTEPREDNOL ETABONATE,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[4*][C@]1([15*])CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[H][C@]1([H])CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,21
CHEMBL1200865,LOTEPREDNOL ETABONATE,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[15*]C1([15*])CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,[H]C1([H])CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,21
