canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@@H]3CO[C@@H]4OC[C@H]2[C@H]34)cc1,CHEMBL4210992,Ki,nM,0.05,CHEMBL2366517,Ki,nM,0.05
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3CO[C@H]4CCC[C@@H]2[C@@H]34)cc1,CHEMBL4215950,Ki,nM,0.45,CHEMBL2366517,Ki,nM,0.45
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2C[C@@H]3CO[C@@H]4CCC[C@H]2[C@H]34)cc1,CHEMBL4206617,Ki,nM,4.55,CHEMBL2366517,Ki,nM,4.55
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CC2CO[C@H]3OCC[C@@H]1[C@@H]23)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,CHEMBL4211505,Ki,nM,0.01,CHEMBL2366517,Ki,nM,0.01
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1C[C@@H]2CO[C@@H]3OCC[C@H]1[C@H]23)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,CHEMBL4218875,Ki,nM,0.5,CHEMBL2366517,Ki,nM,0.5
CC(C)CN(C[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)O[C@H]1CC2CO[C@H]3OCC[C@@H]1[C@@H]23)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,CHEMBL4207145,Ki,nM,0.012,CHEMBL2366517,Ki,nM,0.012
CC(C)CN(C[C@@H](O)[C@H](Cc1cc(F)cc(F)c1)NC(=O)O[C@@H]1C[C@@H]2CO[C@@H]3OCC[C@H]1[C@H]23)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,CHEMBL4214453,Ki,nM,0.002,CHEMBL2366517,Ki,nM,0.002
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC(=O)N(c4ccccc4)[C@H]3C2)cc1,CHEMBL4286215,Ki,nM,0.33,CHEMBL2366517,Ki,nM,0.33
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2C[C@@H]3OC(=O)N(C)[C@@H]3C2)cc1,CHEMBL4278306,Ki,nM,0.16,CHEMBL2366517,Ki,nM,0.16
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC(=O)N(C)[C@H]3C2)cc1,CHEMBL4277886,Ki,nM,0.03,CHEMBL2366517,Ki,nM,0.03
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2C[C@@H]3OC(=O)N[C@@H]3C2)cc1,CHEMBL4288541,Ki,nM,1.33,CHEMBL2366517,Ki,nM,1.33
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@@H]2C[C@@H]3NC(=O)O[C@@H]3C2)cc1,CHEMBL4293023,Ki,nM,0.0012,CHEMBL2366517,Ki,nM,0.0012
COc1ccc(N2C(=O)O[C@@H]3C[C@H](OC(=O)N[C@@H](Cc4ccccc4)[C@H](O)CN(CC(C)C)S(=O)(=O)c4ccc(OC)cc4)C[C@@H]32)cc1,CHEMBL4279922,Ki,nM,0.63,CHEMBL2366517,Ki,nM,0.63
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC(=O)N(c4cccc(OC)c4)[C@H]3C2)cc1,CHEMBL4284787,Ki,nM,92.8,CHEMBL2366517,Ki,nM,92.8
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC(=O)N(c4ccccc4OC)[C@H]3C2)cc1,CHEMBL4277970,Ki,nM,0.08,CHEMBL2366517,Ki,nM,0.08
C=CCN1C(=O)O[C@@H]2C[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)C[C@@H]21,CHEMBL4286231,Ki,nM,0.016,CHEMBL2366517,Ki,nM,0.016
CCCN1C(=O)O[C@@H]2C[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)C[C@@H]21,CHEMBL4283819,Ki,nM,0.14,CHEMBL2366517,Ki,nM,0.14
C=C(C)CN1C(=O)O[C@@H]2C[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)C[C@@H]21,CHEMBL4292006,Ki,nM,0.04,CHEMBL2366517,Ki,nM,0.04
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC(=O)N(CC(C)C)[C@H]3C2)cc1,CHEMBL4277539,Ki,nM,0.16,CHEMBL2366517,Ki,nM,0.16
COCN1C(=O)O[C@@H]2C[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)C[C@@H]21,CHEMBL4286714,Ki,nM,0.016,CHEMBL2366517,Ki,nM,0.016
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1C[C@H]2OC(=O)N(C)[C@H]2C1)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,CHEMBL4278989,Ki,nM,0.19,CHEMBL2366517,Ki,nM,0.19
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(CO)cc1,CHEMBL4455178,Ki,nM,0.005,CHEMBL2366517,Ki,nM,0.005
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@H](O)CO)cc1,CHEMBL4527553,Ki,nM,0.134,CHEMBL2366517,Ki,nM,0.134
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@@H](O)CO)cc1,CHEMBL4563518,Ki,nM,0.057,CHEMBL2366517,Ki,nM,0.057
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@H](O)CO)cc1,CHEMBL4552821,Ki,nM,0.504,CHEMBL2366517,Ki,nM,0.504
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@@H](O)CO)cc1,CHEMBL4521688,Ki,nM,0.216,CHEMBL2366517,Ki,nM,0.216
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@H](O)CO)cc1,CHEMBL4448856,Ki,nM,0.283,CHEMBL2366517,Ki,nM,0.283
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@@H](O)CO)cc1,CHEMBL4459766,Ki,nM,0.098,CHEMBL2366517,Ki,nM,0.098
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@@H](C)O)cc1,CHEMBL4586167,Ki,nM,0.028,CHEMBL2366517,Ki,nM,0.028
CCC(CC)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@H](C)O)cc1,CHEMBL4570309,Ki,nM,0.02,CHEMBL2366517,Ki,nM,0.02
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@@H](C)O)cc1,CHEMBL4456326,Ki,nM,0.095,CHEMBL2366517,Ki,nM,0.095
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@H](C)O)cc1,CHEMBL4441340,Ki,nM,0.111,CHEMBL2366517,Ki,nM,0.111
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@@H](C)O)cc1,CHEMBL4472701,Ki,nM,0.109,CHEMBL2366517,Ki,nM,0.109
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc([C@H](C)O)cc1,CHEMBL4470821,Ki,nM,0.048,CHEMBL2366517,Ki,nM,0.048
CC[C@H](C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(CO)cc1,CHEMBL4532385,Ki,nM,0.01,CHEMBL2366517,Ki,nM,0.01
CC(C)NC(=O)Cc1cc(-c2ccccc2)on1,CHEMBL4443124,Inhibition,%,,CHEMBL2366517,INH,,
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2ccc(N)nc2=O)cc1,CHEMBL4589247,IC50,nM,9.04,CHEMBL2366517,IC50,nM,9.04
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1ccc(N)nc1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL4594190,IC50,nM,411.3,CHEMBL2366517,IC50,nM,411.3
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1ccc(N)nc1=O)S(=O)(=O)c1ccc(N)cc1,CHEMBL4454281,IC50,nM,153.2,CHEMBL2366517,IC50,nM,153.2
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(C)c(N)nc2=O)cc1,CHEMBL4447647,IC50,nM,147.0,CHEMBL2366517,IC50,nM,147.0
Cc1cn(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(=O)nc1N,CHEMBL4458174,IC50,nM,1191.0,CHEMBL2366517,IC50,nM,1191.0
Cc1cn(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)c(=O)nc1N,CHEMBL4553997,IC50,nM,375.4,CHEMBL2366517,IC50,nM,375.4
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(F)c(N)nc2=O)cc1,CHEMBL4547464,IC50,nM,36.03,CHEMBL2366517,IC50,nM,36.03
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cc(F)c(N)nc1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL4475878,IC50,nM,482.1,CHEMBL2366517,IC50,nM,482.1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cc(F)c(N)nc1=O)S(=O)(=O)c1ccc(N)cc1,CHEMBL4438699,IC50,nM,104.8,CHEMBL2366517,IC50,nM,104.8
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cccnc2=O)cc1,CHEMBL4444467,IC50,nM,10.35,CHEMBL2366517,IC50,nM,10.35
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cccnc1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL4568736,IC50,nM,245.0,CHEMBL2366517,IC50,nM,245.0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cccnc1=O)S(=O)(=O)c1ccc(N)cc1,CHEMBL4461829,IC50,nM,126.1,CHEMBL2366517,IC50,nM,126.1
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2ccc(=O)[nH]c2=O)cc1,CHEMBL4452255,IC50,nM,2.53,CHEMBL2366517,IC50,nM,2.53
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1ccc(=O)[nH]c1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL4561882,IC50,nM,20.06,CHEMBL2366517,IC50,nM,20.06
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1ccc(=O)[nH]c1=O)S(=O)(=O)c1ccc(N)cc1,CHEMBL4574190,IC50,nM,20.07,CHEMBL2366517,IC50,nM,20.07
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(C)c(=O)[nH]c2=O)cc1,CHEMBL4533358,IC50,nM,2.78,CHEMBL2366517,IC50,nM,2.78
Cc1cn(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c(=O)[nH]c1=O,CHEMBL4555515,IC50,nM,44.31,CHEMBL2366517,IC50,nM,44.31
Cc1cn(CC(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(N)cc2)c(=O)[nH]c1=O,CHEMBL4473514,IC50,nM,19.65,CHEMBL2366517,IC50,nM,19.65
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(F)c(=O)[nH]c2=O)cc1,CHEMBL4469072,IC50,nM,1.95,CHEMBL2366517,IC50,nM,1.95
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cc(F)c(=O)[nH]c1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL4524388,IC50,nM,27.64,CHEMBL2366517,IC50,nM,27.64
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cc(F)c(=O)[nH]c1=O)S(=O)(=O)c1ccc(N)cc1,CHEMBL4439216,IC50,nM,16.28,CHEMBL2366517,IC50,nM,16.28
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(CO)c(=O)[nH]c2=O)cc1,CHEMBL4546808,IC50,nM,9.07,CHEMBL2366517,IC50,nM,9.07
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cc(CO)c(=O)[nH]c1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL4582801,IC50,nM,405.3,CHEMBL2366517,IC50,nM,405.3
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)Cn1cc(CO)c(=O)[nH]c1=O)S(=O)(=O)c1ccc(N)cc1,CHEMBL4567131,IC50,nM,240.6,CHEMBL2366517,IC50,nM,240.6
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(B(O)O)cc1,CHEMBL4436207,Ki,nM,0.0005,CHEMBL2366517,Ki,pM,0.5
CC(C)C[C@@H]1NC(=O)CCCCCCCCCCCNC(=O)[C@H](C)NC(=O)C[C@@H]1O,CHEMBL4565858,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)C[C@@H]1NC(=O)CCCCCCCCCCCNC(=O)[C@H](C(C)C)NC(=O)C[C@@H]1O,CHEMBL4573241,Inhibition,%,,CHEMBL2366517,INH,,
C[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4465469,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4576319,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCNC1=O,CHEMBL4468607,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCCNC1=O,CHEMBL4560400,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCCCNC1=O,CHEMBL4452510,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCCCCNC1=O,CHEMBL4453458,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4576166,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccc(F)c(F)c2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4444244,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccc(Cl)c(Cl)c2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4569563,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccc(F)cc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4551750,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](CC2CCCCC2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4583528,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](CSCc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4582805,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccc(O)cc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4455141,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4536689,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4443156,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](CS)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4522728,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2cscn2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4451023,Inhibition,%,,CHEMBL2366517,INH,,
O=C1C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC(=O)[C@H](Cc2cccnc2)N1,CHEMBL4558691,Inhibition,%,,CHEMBL2366517,INH,,
CC[C@@H](C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4532529,Inhibition,%,,CHEMBL2366517,INH,,
O=C1C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC(=O)[C@H](C2CCCCC2)N1,CHEMBL4561907,Inhibition,%,,CHEMBL2366517,INH,,
O=C1C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC(=O)[C@H](Cc2ccccc2)N1,CHEMBL4474088,Inhibition,%,,CHEMBL2366517,INH,,
CC(=O)NCCCC[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4455874,Inhibition,%,,CHEMBL2366517,INH,,
O=C1C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC(=O)[C@H](c2ccccc2)N1,CHEMBL4554001,Inhibition,%,,CHEMBL2366517,INH,,
C[C@@H](O)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4580187,Inhibition,%,,CHEMBL2366517,INH,,
C[C@@H](OCc1ccccc1)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4591056,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCCCCCCCCCCCNC1=O,CHEMBL4514021,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)NC[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4562486,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)CCOCCOCCOCCNC1=O,CHEMBL4555649,Inhibition,%,,CHEMBL2366517,INH,,
CC(C)[C@@H]1NC(=O)CC[C@H](Cc2ccccc2)NC(=O)CCCCCCCCCCCNC1=O,CHEMBL4457661,Inhibition,%,,CHEMBL2366517,INH,,
CCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4542589,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4464800,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4440054,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4520771,IC50,nM,32600.0,CHEMBL2366517,IC50,uM,32.6
CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4465407,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CC1(C)CC[C@]2(C(=O)NCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4468710,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CC1(C)CC[C@]2(C(=O)NCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4461755,IC50,nM,2200.0,CHEMBL2366517,IC50,uM,2.2
CC1(C)CC[C@]2(C(=O)NCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4452290,IC50,nM,17700.0,CHEMBL2366517,IC50,uM,17.7
CC1(C)CC[C@]2(C(=O)NCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4467735,IC50,nM,20400.0,CHEMBL2366517,IC50,uM,20.4
CC(C)(CC(=O)O)CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4516844,IC50,nM,33300.0,CHEMBL2366517,IC50,uM,33.3
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4526617,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4579038,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4585104,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4551001,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CCCCCCCCCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL4586500,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4452062,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)c6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,CHEMBL4554132,IC50,nM,790.0,CHEMBL2366517,IC50,uM,0.79
